S.No.,Price,Price (in Rs.),No_of_Beds,Address,City,State,State_Code
302,"$259,000.00",21642040.00,2.00,1841 N Monticello Ave Unit 3W, Chicago,IL,60647
303,"$295,000.00",24650200.00,1.00,125 S Jefferson St #1208, Chicago,IL,60661
304,"$995,000.00",83142200.00,3.00,1800 W Grace St #604, Chicago,IL,60613
305,"$450,000.00",37602000.00,4.00,6703 N Bosworth Unit A1, Chicago,IL,60626
306,"$434,900.00",36340244.00,2.00,1735 N Paulina St #511, Chicago,IL,60622
307,"$519,000.00",43367640.00,3.00,2243 N Lister Ave #402, Chicago,IL,60614
308,"$300,000.00",25068000.00,3.00,6431 N Damen Ave Unit 1E, Chicago,IL,60645
309,"$230,000.00",19218800.00,2.00,3815 S Langley Ave #301, Chicago,IL,60653
310,"$459,900.00",38429244.00,2.00,700 N Larrabee St #913, Chicago,IL,60654
311,"$399,000.00",33340440.00,1.00,100 E 14th St #2203, Chicago,IL,60605
312,"$374,900.00",31326644.00,2.00,3440 N Lake Shore Dr Unit 14B, Chicago,IL,60657
313,"$410,000.00",34259600.00,3.00,1101 S State St #1300, Chicago,IL,60605
314,"$385,000.00",32170600.00,3.00,3110 W Berteau Ave #1, Chicago,IL,60618
315,"$739,000.00",61750840.00,2.00,65 E Monroe St #4206, Chicago,IL,60603
316,"$1,149,000.00",96010440.00,3.00,835 N Wood St Unit 102-202, Chicago,IL,60622
317,"$375,000.00",31335000.00,2.00,1111 S Wabash Ave #2501, Chicago,IL,60605
318,"$220,000.00",18383200.00,1.00,1000 E 53rd St Unit 519S, Chicago,IL,60615
319,"$739,000.00",61750840.00,2.00,1322 S Wabash Ave Ph 6, Chicago,IL,60605
320,"$319,900.00",26730844.00,3.00,2057 W Fargo Ave #1, Chicago,IL,60645
321,"$989,000.00",82640840.00,4.00,48 Anawan Ave, Boston,MA,2132
322,"$999,000.00",83476440.00,4.00,27 Greycliff Rd, Boston,MA,2135
323,"$750,000.00",62670000.00,4.00,16 Dawson St, Boston,MA,2124
324,"$899,900.00",75195644.00,3.00,70 Parklawn Rd, Boston,MA,2132
325,"$749,000.00",62586440.00,0.00,11 High St, Milton,MA,2186
326,"$1,125,000.00",94005000.00,4.00,12 Thomas St, Boston,MA,2130
327,"$995,000.00",83142200.00,3.00,9 Raymond St, Boston,MA,2134
328,"$649,000.00",54230440.00,3.00,55 Farrar Ave, Boston,MA,2136
329,"$639,900.00",53470044.00,3.00,4 Badger Rd, Boston,MA,2136
330,"$849,000.00",70942440.00,3.00,11 Clancy Rd, Boston,MA,2124
331,"$1,299,900.00",108619644.00,6.00,29 Park St, Boston,MA,2132
332,"$769,000.00",64257640.00,4.00,36 Sammett Ave, Boston,MA,2131
333,"$1,199,000.00",100188440.00,2.00,26 Cedar St, Boston,MA,2129
334,"$1,699,000.00",141968440.00,3.00,158 Athens #2, Boston,MA,2127
335,"$1,825,000.00",152497000.00,6.00,57 Stratford St, Boston,MA,2132
336,"$675,000.00",56403000.00,3.00,717 Beechmont St, Boston,MA,2136
337,"$579,000.00",48381240.00,3.00,460 Beech St, Boston,MA,2131
338,"$287,000.00",23981720.00,3.00,16 Pinehurst St, Boston,MA,2131
339,"$1,375,000.00",114895000.00,3.00,14 Burr St, Boston,MA,2130
340,"$1,575,000.00",131607000.00,5.00,67 Peter Parley Rd, Boston,MA,2130
341,"$975,000.00",81471000.00,3.00,68 Theodore Parker Rd, Boston,MA,2132
342,"$1,200,000.00",100272000.00,5.00,67 Lambert Ave, Boston,MA,2119
343,"$1,375,000.00",114895000.00,4.00,2 Kinsale Ln, Boston,MA,2136
344,"$1,629,000.00",136119240.00,4.00,13 Bellevue Hill Rd, Boston,MA,2132
345,"$1,400,000.00",116984000.00,4.00,663A East 5th, Boston,MA,2127
346,"$519,000.00",43367640.00,3.00,103 Bennington St, Boston,MA,2128
347,"$1,249,999.00",104449916.44,5.00,24 Tremlett, Boston,MA,2124
348,"$3,199,000.00",267308440.00,3.00,285 K St, Boston,MA,2127
349,"$950,000.00",79382000.00,2.00,3 Lexington Ave, Boston,MA,2129
350,"$549,000.00",45874440.00,5.00,18 Rugby Rd, Boston,MA,2126
351,"$1,175,000.00",98183000.00,2.00,22 Russell St, Boston,MA,2129
352,"$899,999.00",75203916.44,4.00,1851 River St, Boston,MA,2136
353,"$3,295,000.00",275330200.00,3.00,34 Harvard St, Boston,MA,2129
354,"$1,599,999.00",133695916.44,6.00,58 Stratford St, Boston,MA,2132
355,"$869,900.00",72688844.00,5.00,55 Metropolitan Ave, Boston,MA,2131
356,"$749,000.00",62586440.00,3.00,523 Poplar St, Boston,MA,2131
357,"$699,900.00",58483644.00,3.00,4 Ralston Rd, Boston,MA,2136
358,"$1,499,000.00",125256440.00,8.00,70 Peter Parley Rd, Boston,MA,2130
359,"$2,499,000.00",208816440.00,3.00,31 Prospect St, Boston,MA,2129
360,"$4,495,000.00",375602200.00,4.00,48 Montgomery St, Boston,MA,2116
361,"$1,749,000.00",146146440.00,4.00,1 Pleasant Street Ct, Boston,MA,2129
362,"$1,400,000.00",116984000.00,7.00,42 Peter Parley Rd, Boston,MA,2130
363,"$1,399,000.00",116900440.00,3.00,176 School St Unit F, Boston,MA,2130
364,"$3,895,000.00",325466200.00,3.00,1 Dartmouth Pl, Boston,MA,2116
365,"$824,900.00",68928644.00,3.00,51 Paine St, Boston,MA,2131
366,"$1,800,000.00",150408000.00,6.00,30 Perrin St, Boston,MA,2119
367,"$1,100,000.00",91916000.00,3.00,443 Poplar St, Boston,MA,2131
368,"$899,000.00",75120440.00,3.00,167 Poplar #1, Boston,MA,2131
369,"$635,000.00",53060600.00,3.00,69 Neponset Ave, Boston,MA,2136
370,"$1,025,000.00",85649000.00,4.00,38 Glencoe St, Boston,MA,2135
371,"$1,199,999.00",100271916.44,4.00,30 Park St #6, Boston,MA,2122
372,"$609,000.00",50888040.00,3.00,35 Birchcroft Rd, Boston,MA,2136
373,"$1,249,900.00",104441644.00,4.00,10 Heathcote St Unit ONE, Boston,MA,2131
374,"$3,995,000.00",333822200.00,6.00,50 Grace Rd, Newton,MA,2459
375,"$674,900.00",56394644.00,3.00,15 Claron St, Boston,MA,2131
376,"$1,475,000.00",123251000.00,4.00,124 Theodore Parker Rd, Boston,MA,2132
377,"$929,000.00",77627240.00,2.00,100-1/2 West Springfield St, Boston,MA,2118
378,"$615,000.00",51389400.00,3.00,580 Bennington #580, Boston,MA,2128
379,"$679,900.00",56812444.00,3.00,3 Emmons St, Boston,MA,2128
380,"$2,499,000.00",208816440.00,4.00,329 Bunker Hill St, Boston,MA,2129
381,"$899,000.00",75120440.00,4.00,1 Thornton Ter, Boston,MA,2119
382,"$949,000.00",79298440.00,2.00,9 Jenkins St, Boston,MA,2127
383,"$1,075,000.00",89827000.00,4.00,21 Tappan St, Boston,MA,2131
384,"$2,200,000.00",183832000.00,3.00,65 Rutherford, Boston,MA,2129
385,"$1,975,000.00",165031000.00,4.00,264 Lagrange St #264, Newton,MA,2467
386,"$2,025,000.00",169209000.00,4.00,266 Lagrange St #266, Newton,MA,2467
387,"$4,595,000.00",383958200.00,4.00,11 Wellington St, Boston,MA,2118
388,"$799,000.00",66764440.00,4.00,267 W 5th St, Boston,MA,2127
389,"$605,000.00",50553800.00,4.00,60 Bradlee, Boston,MA,2136
390,"$1,675,000.00",139963000.00,4.00,526 E 8th St, Boston,MA,2127
391,"$1,950,000.00",162942000.00,5.00,66 Perkins St, Boston,MA,2130
392,"$1,595,000.00",133278200.00,4.00,49 Ledge Hill Rd, Boston,MA,2132
393,"$1,549,000.00",129434440.00,4.00,47 Ledge Hill Rd, Boston,MA,2132
394,"$1,899,000.00",158680440.00,3.00,115 W Third St, Boston,MA,2127
395,"$1,199,000.00",100188440.00,6.00,31 Kenwood St, Boston,MA,2124
396,"$400,000.00",33424000.00,2.00,104 Homestead St #104, Boston,MA,2121
397,"$1,195,000.00",99854200.00,3.00,110 Leicester St, Boston,MA,2135
398,"$1,399,000.00",116900440.00,6.00,62 Brooksdale Rd, Boston,MA,2135
399,"$24,990,000.00",2088164400.00,6.00,129 Commonwealth Ave, Boston,MA,2116
400,"$699,000.00",58408440.00,5.00,28 Fifield St, Boston,MA,2122
401,"$899,000.00",75120440.00,6.00,22 Florian St, Boston,MA,2131
402,"$3,600,000.00",300816000.00,4.00,131 Myrtle St, Boston,MA,2114
403,"$3,850,000.00",321706000.00,4.00,21 Alveston St, Boston,MA,2130
404,"$925,000.00",77293000.00,4.00,4343 Washington St, Boston,MA,2131
405,"$3,699,999.00",309171916.44,6.00,37 Evans Rd, Brookline,MA,2445
406,"$949,000.00",79298440.00,5.00,30 Massasoit St, Boston,MA,2136
407,"$2,549,000.00",212994440.00,3.00,375 Shawmut Ave, Boston,MA,2118
408,"$7,500,000.00",626700000.00,5.00,1 West Hill Pl, Boston,MA,2114
409,"$1,750,000.00",146230000.00,5.00,57 Greenwich St, Boston,MA,2120
410,"$29,900,000.00",2498444000.00,6.00,130 Commonwealth Ave, Boston,MA,2116
411,"$1,149,000.00",96010440.00,4.00,1000 South St, Boston,MA,2131
412,"$4,500,000.00",376020000.00,8.00,19 School St, Boston,MA,2108
413,"$1,199,000.00",100188440.00,5.00,79 Park St, Boston,MA,2132
414,"$1,575,000.00",131607000.00,5.00,12 Morton Ter, Milton,MA,2186
415,"$2,349,000.00",196282440.00,4.00,56 Winthrop St, Boston,MA,2129
416,"$1,099,000.00",91832440.00,4.00,62 W Milton St, Boston,MA,2136
417,"$4,899,000.00",409360440.00,4.00,121 Warren Ave, Boston,MA,2116
418,"$2,925,000.00",244413000.00,4.00,777 E Broadway, Boston,MA,2127
419,"$2,300,000.00",192188000.00,2.00,12 Thwing St, Boston,MA,2119
420,"$3,875,000.00",323795000.00,5.00,50 Brush Hill Ln, Milton,MA,2186
421,"$659,000.00",55066040.00,4.00,11 Whiting St, Boston,MA,2119
422,"$699,000.00",58408440.00,2.00,46 Brook Farm Rd, Boston,MA,2132
423,"$9,500,000.00",793820000.00,5.00,160 Mt Vernon St, Boston,MA,2108
424,"$1,650,000.00",137874000.00,4.00,9 Sherrin Rd, Brookline,MA,2467
425,"$1,250,000.00",104450000.00,4.00,108 Goodenough St, Boston,MA,2135
426,"$880,000.00",73532800.00,5.00,75 Highland St, Boston,MA,2136
427,"$899,000.00",75120440.00,6.00,19 Mount Ida Rd, Boston,MA,2122
428,"$2,299,000.00",192104440.00,4.00,56 Belmont St #2, Boston,MA,2129
429,"$1,699,000.00",141968440.00,5.00,45 Peter Parley Rd, Boston,MA,2130
430,"$2,350,000.00",196366000.00,4.00,437 W 4th St, Boston,MA,2127
431,"$2,295,000.00",191770200.00,5.00,34 Brush Hill Ln, Milton,MA,2186
432,"$1,150,000.00",96094000.00,4.00,35 Brighton St, Boston,MA,2129
433,"$2,099,000.00",175392440.00,3.00,47 Winchester St, Boston,MA,2116
434,"$1,100,000.00",91916000.00,3.00,37 Jenkins St, Boston,MA,2127
435,"$4,095,000.00",342178200.00,5.00,40 Hanson St, Boston,MA,2118
436,"$3,395,000.00",283686200.00,6.00,75 Huntington Rd, Newton,MA,2458
437,"$1,695,000.00",141634200.00,4.00,4 Starling St, Boston,MA,2132
438,"$4,200,000.00",350952000.00,5.00,57 Monmouth St, Brookline,MA,2445
439,"$9,700,000.00",810532000.00,4.00,11 Chestnut St, Boston,MA,2108
440,"$1,100,000.00",91916000.00,5.00,78 Harbor View St, Boston,MA,2125
441,"$95,000.00",7938200.00,2.00,10500 Lake June Rd Unit H04, Dallas,TX,75217
442,"$309,900.00",25895244.00,2.00,17490 Meandering Way #1201, Dallas,TX,75252
443,"$449,000.00",37518440.00,2.00,7510 W Northwest Hwy #1, Dallas,TX,75225
444,"$279,500.00",23355020.00,2.00,6017 E University Blvd #118, Dallas,TX,75206
445,"$130,000.00",10862800.00,3.00,9613 Walnut St #2204, Dallas,TX,75243
446,"$439,000.00",36682840.00,2.00,509 Elm St #404, Dallas,TX,75202
447,"$299,999.00",25067916.44,1.00,1122 Jackson St #420, Dallas,TX,75202
448,"$73,500.00",6141660.00,1.00,9801 Walnut St #308, Dallas,TX,75243
449,"$245,000.00",20472200.00,1.00,2502 Live Oak St #317, Dallas,TX,75204
450,"$230,000.00",19218800.00,2.00,3116 Mahanna St #3, Dallas,TX,75235
451,"$165,000.00",13787400.00,1.00,7660 Skillman St #401, Dallas,TX,75231
452,"$165,000.00",13787400.00,1.00,4837 Cedar Springs Rd #110, Dallas,TX,75219
453,"$215,000.00",17965400.00,1.00,2535 Wedglea Dr #239, Dallas,TX,75211
454,"$249,500.00",20848220.00,1.00,4859 Cedar Springs Rd #244, Dallas,TX,75219
455,"$775,000.00",64759000.00,2.00,2323 N Houston St #712, Dallas,TX,75219
456,"$615,000.00",51389400.00,3.00,1717 Annex Ave #101, Dallas,TX,75204
457,"$400,000.00",33424000.00,1.00,2323 N Houston St #506, Dallas,TX,75219
458,"$410,000.00",34259600.00,2.00,4122 Avondale Ave #105, Dallas,TX,75219
459,"$649,900.00",54305644.00,3.00,4242 Lomo Alto Dr Unit E 25, Dallas,TX,75219
460,"$625,000.00",52225000.00,3.00,1200 Main St #2412, Dallas,TX,75202
461,"$600,000.00",50136000.00,2.00,2885 Woodside St #304, Dallas,TX,75204
462,"$595,000.00",49718200.00,2.00,4206 Cabell Dr #101, Dallas,TX,75204
463,"$355,000.00",29663800.00,2.00,6321 Oriole Dr, Dallas,TX,75209
464,"$125,000.00",10445000.00,2.00,11480 Audelia Rd #236, Dallas,TX,75243
465,"$179,999.00",15040716.44,2.00,4456 Chaha Rd #102, Garland,TX,75043
466,"$574,500.00",48005220.00,2.00,3003 Douglas Ave #10, Dallas,TX,75219
467,"$989,000.00",82640840.00,2.00,1999 Mckinney Ave #1006, Dallas,TX,75201
468,"$380,000.00",31752800.00,2.00,3904 Rawlins St #113, Dallas,TX,75219
469,"$65,000.00",5431400.00,1.00,9809 Walnut St, Dallas,TX,75243
470,"$399,000.00",33340440.00,2.00,3627 Dickason Ave #5, Dallas,TX,75219
471,"$175,000.00",14623000.00,1.00,1101 Signal Ridge Pl #1101, Rockwall,TX,75032
472,"$829,900.00",69346444.00,3.00,4060 Travis St #3, Dallas,TX,75204
473,"$149,995.00",12533582.20,1.00,5550 Spring Valley Rd Unit F31, Dallas,TX,75254
474,"$129,900.00",10854444.00,1.00,4859 Cedar Springs Rd #336, Dallas,TX,75219
475,"$300,000.00",25068000.00,2.00,10584 High Hollows Dr #176, Dallas,TX,75230
476,"$490,000.00",40944400.00,2.00,3003 Douglas Ave #28, Dallas,TX,75219
477,"$530,000.00",44286800.00,2.00,4307 Mckinney Ave #6, Dallas,TX,75205
478,"$478,000.00",39941680.00,2.00,6002 Auburndale Ave Unit D, University Park,TX,75205
479,"$169,800.00",14188488.00,2.00,4633 Fairmount St #203, Dallas,TX,75219
480,"$135,000.00",11280600.00,1.00,12480 Abrams Rd #2821, Dallas,TX,75243
481,"$159,800.00",13352888.00,1.00,4633 Fairmount St #201, Dallas,TX,75219
482,"$120,000.00",10027200.00,2.00,3121 Park Ln #1151, Dallas,TX,75220
483,"$169,995.00",14204782.20,3.00,5620 Marina Dr, Garland,TX,75043
484,"$315,000.00",26321400.00,2.00,7151 Gaston Ave #1102, Dallas,TX,75214
485,"$229,900.00",19210444.00,1.00,5200 Martel Ave Unit 6H, Dallas,TX,75206
486,"$1,200,000.00",100272000.00,2.00,3601 Turtle Creek Blvd Unit T1, Dallas,TX,75219
487,"$1,050,000.00",87738000.00,2.00,2828 Hood St #406, Dallas,TX,75219
488,"$315,000.00",26321400.00,2.00,7151 Gaston Ave #302, Dallas,TX,75214
489,"$138,560.00",11578073.60,1.00,5750 Phoenix Dr #29, Dallas,TX,75231
490,"$120,000.00",10027200.00,1.00,13302 Audelia Rd #124, Dallas,TX,75243
491,"$662,000.00",55316720.00,3.00,6333 Richmond Ave Unit B, Dallas,TX,75214
492,"$289,900.00",24224044.00,2.00,14151 Montfort Dr #260, Dallas,TX,75254
493,"$147,400.00",12316744.00,2.00,9747 Whitehurst #72, Dallas,TX,75243
494,"$575,000.00",48047000.00,2.00,6211 W Northwest Hwy #2407, Dallas,TX,75225
495,"$239,000.00",19970840.00,2.00,5004 Lahoma St, Dallas,TX,75235
496,"$195,000.00",16294200.00,1.00,5881 Preston View Blvd #145, Dallas,TX,75240
497,"$250,000.00",20890000.00,2.00,10650 Steppington Dr #149, Dallas,TX,75230
498,"$780,000.00",65176800.00,3.00,5026 Manett St #102, Dallas,TX,75206
499,"$279,000.00",23313240.00,2.00,5757 E University Blvd Unit 27T, Dallas,TX,75206
500,"$285,000.00",23814600.00,2.00,6808 Eastridge Dr #18, Dallas,TX,75231
501,"$120,000.00",10027200.00,1.00,3022 Forest Ln #210, Dallas,TX,75234
502,"$179,000.00",14957240.00,1.00,15151 Berry Trl #1103, Dallas,TX,75248
503,"$219,000.00",18299640.00,2.00,4748 Old Bent Tree Ln #2308, Dallas,TX,75287
504,"$315,000.00",26321400.00,2.00,11122 Valleydale Unit D, Dallas,TX,75230
505,"$150,000.00",12534000.00,1.00,5550 Spring Valley Rd Unit B32, Dallas,TX,75254
506,"$134,000.00",11197040.00,2.00,6050 Melody Ln #172, Dallas,TX,75231
507,"$132,000.00",11029920.00,0.00,9803 Walnut Unit B106, Dallas,TX,75243
508,"$115,000.00",9609400.00,1.00,2627 Douglas Ave #206, Dallas,TX,75219
509,"$299,000.00",24984440.00,2.00,4044 Buena Vista St #111, Dallas,TX,75204
510,"$179,500.00",14999020.00,1.00,4800 W Lovers Ln #123, Dallas,TX,75209
511,"$695,000.00",58074200.00,2.00,3325 Rosedale Ave Unit B, University Park,TX,75205
512,"$340,000.00",28410400.00,2.00,5836 Birchbrook Dr #226, Dallas,TX,75206
513,"$249,000.00",20806440.00,2.00,9233 Church Rd #102, Dallas,TX,75231
514,"$310,000.00",25903600.00,2.00,5831 E University Blvd Unit B, Dallas,TX,75206
515,"$650,000.00",54314000.00,2.00,3030 Bryan St #104, Dallas,TX,75204
516,"$300,000.00",25068000.00,2.00,3102 Kings Rd #2109, Dallas,TX,75219
517,"$399,000.00",33340440.00,2.00,7510 W Northwest Hwy #5, Dallas,TX,75225
518,"$340,000.00",28410400.00,2.00,6078 Averill Way Unit B, Dallas,TX,75225
519,"$282,500.00",23605700.00,1.00,2502 Live Oak St #116, Dallas,TX,75204
520,"$230,000.00",19218800.00,1.00,1001 Liberty St #113, Dallas,TX,75204
521,"$189,000.00",15792840.00,1.00,4020 Holland Ave #203, Dallas,TX,75219
522,"$295,000.00",24650200.00,2.00,18040 Midway Rd #130, Dallas,TX,75287
523,"$167,000.00",13954520.00,1.00,18333 Roehampton Dr #1528, Dallas,TX,75252
524,"$550,000.00",45958000.00,2.00,3030 Bryan St #408, Dallas,TX,75204
525,"$235,900.00",19711804.00,1.00,3102 Kings Rd #1302, Dallas,TX,75219
526,"$209,000.00",17464040.00,2.00,5590 Spring Valley Rd Unit C202, Dallas,TX,75254
527,"$150,000.00",12534000.00,2.00,11311 Audelia Rd #102, Dallas,TX,75243
528,"$328,000.00",27407680.00,1.00,1001 Belleview St #602, Dallas,TX,75215
529,"$640,000.00",53478400.00,2.00,4690 Monarch St #20, Dallas,TX,75204
530,"$124,999.00",10444916.44,1.00,18333 Roehampton Dr #428, Dallas,TX,75252
531,"$85,000.00",7102600.00,1.00,9807 Walnut St #106, Dallas,TX,75243
532,"$168,000.00",14038080.00,1.00,7340 Skillman St #1012, Dallas,TX,75231
533,"$360,000.00",30081600.00,1.00,1200 Main St #1704, Dallas,TX,75202
534,"$299,900.00",25059644.00,2.00,10578 High Hollows Dr #169, Dallas,TX,75230
535,"$245,000.00",20472200.00,2.00,5924 Birchbrook Dr #215, Dallas,TX,75206
536,"$369,900.00",30908844.00,2.00,4414 Cedar Springs Rd #205, Dallas,TX,75219
537,"$197,000.00",16461320.00,1.00,15151 Berry Trl #104, Dallas,TX,75248
538,"$700,000.00",58492000.00,1.00,2430 Victory Park #2401, Dallas,TX,75219
539,"$162,500.00",13578500.00,1.00,13215 Emily Rd #2201, Dallas,TX,75240
540,"$649,000.00",54230440.00,3.00,3616 N San Jacinto Ave #101, Dallas,TX,75204
541,"$325,000.00",27157000.00,1.00,2201 Wolf St #2106, Dallas,TX,75201
542,"$205,000.00",17129800.00,2.00,161 Henry M Chandler Dr, Rockwall,TX,75032
543,"$208,000.00",17380480.00,2.00,11148 Valleydale Dr Unit D, Dallas,TX,75230
544,"$198,500.00",16586660.00,1.00,907 Signal Ridge Pl, Rockwall,TX,75032
545,"$154,999.00",12951716.44,2.00,4621 Country Creek Dr #1041, Dallas,TX,75236
546,"$270,000.00",22561200.00,2.00,5740 Martel Ave Unit B19, Dallas,TX,75206
547,"$145,000.00",12116200.00,2.00,4641 Country Creek Dr #1084, Dallas,TX,75236
548,"$1,250,000.00",104450000.00,2.00,3130 N Harwood St #1905, Dallas,TX,75201
549,"$109,900.00",9183244.00,1.00,6108 Abrams Rd #313, Dallas,TX,75231
550,"$175,000.00",14623000.00,2.00,9607 Walnut St #11203, Dallas,TX,75243
551,"$175,000.00",14623000.00,1.00,1111 Signal Ridge Pl, Rockwall,TX,75032
552,"$199,800.00",16695288.00,1.00,5981 Arapaho Rd #1207, Dallas,TX,75248
553,"$529,900.00",44278444.00,3.00,2143 Portofino Dr, Rockwall,TX,75032
554,"$709,500.00",59285820.00,2.00,3110 Thomas Ave #113, Dallas,TX,75204
555,"$1,926,000.00",160936560.00,3.00,3130 N Harwood St #1401, Dallas,TX,75201
556,"$220,000.00",18383200.00,2.00,4748 Old Bent Tree Ln #506, Dallas,TX,75287
557,"$719,000.00",60079640.00,3.00,1600 N Haskell Ave #16, Dallas,TX,75204
558,"$184,900.00",15450244.00,2.00,6900 Skillman St #508, Dallas,TX,75231
559,"$198,000.00",16544880.00,1.00,14277 Preston Rd #313, Dallas,TX,75254
560,"$490,000.00",40944400.00,2.00,2610 Kimsey #202, Dallas,TX,75235
561,"$490,000.00",40944400.00,2.00,2610 Kimsey #104, Dallas,TX,75235
562,"$3,900,000.00",325884000.00,18.00,2011 Kirby St, Dallas,TX,75204
563,"$715,000.00",59745400.00,2.00,4140 Newton Ave #14, Dallas,TX,75219
564,"$247,000.00",20639320.00,2.00,5814 Sandhurst Ln Unit B, Dallas,TX,75206
565,"$930,000.00",77710800.00,3.00,4100 Emerson Ave #3, University Park,TX,75205
566,"$315,000.00",26321400.00,2.00,8548 Pickwick Ln Unit A, Dallas,TX,75225
567,"$1,495,000.00",124922200.00,3.00,2408 Victory Park Ln #937, Dallas,TX,75219
568,"$475,000.00",39691000.00,2.00,6325 Bandera Ave Unit C, Dallas,TX,75225
569,"$239,900.00",20046044.00,2.00,4851 Cedar Springs Rd #186, Dallas,TX,75219
570,"$135,500.00",11322380.00,2.00,5825 Marvin Loving Dr #201, Garland,TX,75043
571,"$285,000.00",23814600.00,2.00,6220 Bentwood Trl #1902, Dallas,TX,75252
572,"$490,000.00",40944400.00,2.00,454 Yacht Club Dr Unit A & B, Rockwall,TX,75032
573,"$205,000.00",17129800.00,1.00,5881 Preston View Blvd #177, Dallas,TX,75240
574,"$269,900.00",22552844.00,2.00,10416 High Hollows Dr #232, Dallas,TX,75230
575,"$489,900.00",40936044.00,2.00,2134 Shea Rd #3, Dallas,TX,75235
576,"$605,000.00",50553800.00,3.00,1801 Annex Ave #501, Dallas,TX,75204
577,"$325,000.00",27157000.00,2.00,12660 Hillcrest Rd #9201, Dallas,TX,75230
578,"$245,000.00",20472200.00,1.00,1200 Main St #2102, Dallas,TX,75202
579,"$129,888.00",10853441.28,1.00,7522 Holly Hill Dr #59, Dallas,TX,75231
580,"$699,000.00",58408440.00,2.00,7207 Gaston Ave #1305, Dallas,TX,75214
581,"$189,999.00",15876316.44,1.00,3919 Holland Ave #101, Dallas,TX,75219
582,"$179,000.00",14957240.00,2.00,11311 Audelia Rd #228, Dallas,TX,75243
583,"$155,000.00",12951800.00,2.00,11311 Audelia Rd #241, Dallas,TX,75243
584,"$490,000.00",40944400.00,2.00,2323 N Houston St #410, Dallas,TX,75219
585,"$649,000.00",54230440.00,3.00,2011 Kirby St #102, Dallas,TX,75204
586,"$659,000.00",55066040.00,3.00,2011 Kirby St #101, Dallas,TX,75204
587,"$122,000.00",10194320.00,1.00,5805 Marvin Loving Dr #410, Garland,TX,75043
588,"$849,000.00",70942440.00,2.00,4500 Roland Ave #606, Highland Park,TX,75219
589,"$225,000.00",18801000.00,2.00,10578 High Hollows Dr #166, Dallas,TX,75230
590,"$4,976,400.00",415827984.00,2.00,4205 Buena Vista St #502, Dallas,TX,75205
591,"$203,000.00",16962680.00,1.00,4748 Old Bent Tree Ln #2404, Dallas,TX,75287
592,"$695,000.00",58074200.00,1.00,2200 Victory Ave #905, Dallas,TX,75219
